Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
780E202B137A715C8D1B159E4E1540323203CDD8_1647378415,03/15/2022 09:06:55 PM +0000,COLLISION,"(30.288194,-97.576591)",30.288194,-97.576591,N Fm 973 Rd & N Sh 130 Svrd Sb,ARCHIVED,03/15/2022 09:55:03 PM +0000
B58FB752388A4F5F1BBC1AA2353785F4EF11DABD_1647380599,03/15/2022 09:43:19 PM +0000,COLLISION,"(30.25342,-97.603588)",30.25342,-97.603588,Fm 969 Rd & N Sh 130 Svrd Nb,ARCHIVED,03/15/2022 10:25:04 PM +0000
2314A350E505EC7C79579F94AD8C46B42631A2E8_1647378778,03/15/2022 09:12:58 PM +0000,Crash Urgent,"(30.476917,-97.765158)",30.476917,-97.765158,9201-9219 W Parmer Ln,ARCHIVED,03/15/2022 10:35:03 PM +0000
302DEBB6C519F451B6A857DD329981BCAFF772DD_1647384608,03/15/2022 10:50:08 PM +0000,COLLISION WITH INJURY,"(30.305434,-97.825249)",30.305434,-97.825249,100-328 S CAPITAL OF TEXAS HWY SB,ARCHIVED,03/16/2022 12:10:04 AM +0000
BC50A6ED0F0272903A1AC5DC2349AA1E49DFB5FC_1647385702,03/15/2022 11:08:22 PM +0000,COLLISION WITH INJURY,"(30.347721,-97.563699)",30.347721,-97.563699,10633 E Us 290 Hwy Eb,ARCHIVED,03/16/2022 12:00:04 AM +0000
6C7FAA15D63FB82FCBEB6343F640F32DEB4AB398_1647384855,03/15/2022 10:54:15 PM +0000,COLLISN/ LVNG SCN,"(30.448517,-97.666809)",30.448517,-97.666809,15200-15600 N Ih 35 Nb,ARCHIVED,03/15/2022 11:10:03 PM +0000
A874F83E95A94266C7D2856A7CBB42EE5AF2E01A_1647384377,03/15/2022 10:46:17 PM +0000,Crash Urgent,"(30.322394,-97.727144)",30.322394,-97.727144,708 Nelray Blvd,ARCHIVED,03/15/2022 11:25:04 PM +0000
DDAE89712E32F705260CB8BA6A159F8EC1D2A86A_1647388146,03/15/2022 11:49:06 PM +0000,COLLISION/PRIVATE PROPERTY,"(30.44671,-97.65226)",30.44671,-97.65226,2401 W PECAN ST,ARCHIVED,03/16/2022 12:00:04 AM +0000
FDCD8C7D50F004639FF415BC2D585FCDD34561B3_1647382991,03/15/2022 10:23:11 PM +0000,Crash Service,"(30.304055,-97.653208)",30.304055,-97.653208,5905 Coolbrook Dr,ARCHIVED,03/16/2022 12:55:03 AM +0000
BAB750C63A16012FE1E06FD51C0F4954FB54B098_1647384224,03/15/2022 10:43:44 PM +0000,Crash Service,"(30.368931,-97.742105)",30.368931,-97.742105,8217-8423 N Mopac Expy Nb,ARCHIVED,03/16/2022 02:30:04 AM +0000
4758520F4C2D237EA28E5E67F237DE4D96276C85_1647378824,03/15/2022 09:13:44 PM +0000,Crash Service,"(30.298222,-97.71931)",30.298222,-97.71931,1000 E 41st St,ARCHIVED,03/16/2022 03:10:04 AM +0000
73EE4958BDB5A056029EBD39B8ABBAA3DBC0F333_1647389375,03/16/2022 12:09:35 AM +0000,Crash Urgent,"(30.297035,-97.723009)",30.297035,-97.723009,3808-3899 Red River St,ARCHIVED,03/16/2022 01:35:03 AM +0000
1205A6FDA6A91E671E94C3BDD4DFDA18A76CE36C_1647394750,03/16/2022 01:39:10 AM +0000,COLLISION,"(30.143981,-97.806094)",30.143981,-97.806094,100-blk W Fm 1626 Rd,ARCHIVED,03/16/2022 02:20:04 AM +0000
F395E7BB4AD6667889AB23A6A1FBC1888DB09B67_1647395272,03/16/2022 01:47:52 AM +0000,Crash Urgent,"(30.348867,-97.676531)",30.348867,-97.676531,9201 Cameron Rd,ARCHIVED,03/16/2022 04:20:05 AM +0000
539E322A4F4CC65780CE1E183AD98299538EC22C_1647393143,03/16/2022 01:12:23 AM +0000,COLLISION WITH INJURY,"(30.447282,-97.666779)",30.447282,-97.666779,15139-15300 N Ih 35 Svrd Nb,ARCHIVED,03/16/2022 02:55:03 AM +0000
77BA9CD915C8E359D9733EDCFE9C61E5ACA92AFB_1647395817,03/16/2022 01:56:57 AM +0000,Crash Urgent,"(30.146289,-97.792641)",30.146289,-97.792641,10545 S Ih 35 Svrd Nb,ARCHIVED,03/16/2022 03:30:03 AM +0000
D7C9518A46A3CADCE5D9DDD36D2A64EF6C30A0B8_1647397048,03/16/2022 02:17:28 AM +0000,Crash Urgent,"(30.401785,-97.679166)",30.401785,-97.679166,N Lamar Blvd & W Yager Ln,ARCHIVED,03/16/2022 04:50:04 AM +0000
8B62E9BF889637023EC40BDA71AD6F24EE443C1A_1647397750,03/16/2022 02:29:10 AM +0000,COLLISN/ LVNG SCN,"(30.455985,-97.666964)",30.455985,-97.666964,Grand Avenue Pkwy & N Ih 35 Svrd Sb,ARCHIVED,03/16/2022 03:00:04 AM +0000
C11D13FD83B4BA20B841137B06C66D333550F2FC_1647397536,03/16/2022 02:25:36 AM +0000,COLLISION,"(30.334146,-97.607774)",30.334146,-97.607774,9751-9785 E Us 290 Hwy Svrd Eb,ARCHIVED,03/16/2022 03:25:04 AM +0000
2E8D241FA2CA9957D1B8FAB2A3D479F07A2C963B_1647401388,03/16/2022 03:29:48 AM +0000,Crash Service,"(30.190748,-97.769695)",30.190748,-97.769695,6515 S Ih 35 Svrd Nb,ARCHIVED,03/16/2022 04:05:04 AM +0000
698A530C17D16E6B641FBC682E22DB29F72782AF_1647397722,03/16/2022 02:28:42 AM +0000,Crash Service,"(30.36005,-97.691773)",30.36005,-97.691773,312 E RUNDBERG LN,ARCHIVED,03/16/2022 05:10:03 AM +0000
C634A167030B9BACA992D8A88AE52B909833DD12_1647407005,03/16/2022 05:03:25 AM +0000,Crash Urgent,"(30.434488,-97.769056)",30.434488,-97.769056,Mc Neil Dr & N Us 183 Hwy Svrd Nb,ARCHIVED,03/16/2022 05:20:05 AM +0000
A9124EF9C8C2B13244A095F46BD6E50CAAA5BE7D_1647407822,03/16/2022 05:17:02 AM +0000,Crash Urgent,"(30.411388,-97.686689)",30.411388,-97.686689,Scofield Farms Dr & W Parmer Ln,ARCHIVED,03/16/2022 05:25:04 AM +0000
CC9F33DE11D62A820F76B1B9775A9E9DBDBCDF76_1647413585,03/16/2022 06:53:05 AM +0000,Crash Service,"(30.158099,-97.780935)",30.158099,-97.780935,1800-2017 MELISSA OAKS LN,ARCHIVED,03/16/2022 07:40:04 AM +0000
ECFECE8663D32713C352CAAB824C71F53F9974D2_1647411313,03/16/2022 06:15:13 AM +0000,Crash Service,"(30.27117,-97.735448)",30.27117,-97.735448,E 11th St & Red River St,ARCHIVED,03/16/2022 07:20:04 AM +0000
C41882F67AA8B3FFB5D98F51F530E7A189C779CE_1647415191,03/16/2022 07:19:51 AM +0000,Crash Urgent,"(30.264319,-97.74783)",30.264319,-97.74783,300-317 W Cesar Chavez St,ARCHIVED,03/16/2022 07:30:03 AM +0000
54A03C7134769A5EFB16D1C25C7E899D4C2FEB0C_1647415591,03/16/2022 07:26:31 AM +0000,Crash Urgent,"(30.264134,-97.747829)",30.264134,-97.747829,1-99 Guadalupe St,ARCHIVED,03/16/2022 07:35:03 AM +0000
6E148177C9BBA84CFD533F7B1D40D1E64E71C78D_1647431156,03/16/2022 11:45:56 AM +0000,COLLISION WITH INJURY,"(30.262679,-97.621263)",30.262679,-97.621263,FM 969 RD & BLUE BLUFF RD,ARCHIVED,03/16/2022 02:05:03 PM +0000
FFE0E1571648E86DE0119F35A0DDBDDB98C90EAC_1647430556,03/16/2022 11:35:56 AM +0000,Crash Urgent,"(30.224419,-97.891136)",30.224419,-97.891136,8302-8319 Fm 1826 Rd,ARCHIVED,03/16/2022 11:50:03 AM +0000
9C48DB8B23C6725EFC188D887DE442199226ECC3_1647427523,03/16/2022 10:45:23 AM +0000,Crash Urgent,"(30.33113,-97.700368)",30.33113,-97.700368,E St Johns Ave & Bennett Ave,ARCHIVED,03/16/2022 12:05:03 PM +0000
7028EE0D3C34C181058F6594B2E030DDCAF5AACC_1647432980,03/16/2022 12:16:20 PM +0000,COLLISION,"(30.03208,-97.687482)",30.03208,-97.687482,10542-10800 N US HWY 183,ARCHIVED,03/16/2022 01:35:03 PM +0000
6B20382196FB454E9FD06A33E60142902A2F0706_1647431089,03/16/2022 11:44:49 AM +0000,Crash Urgent,"(30.426793,-97.676683)",30.426793,-97.676683,METRIC BLVD & W HOWARD LN,ARCHIVED,03/16/2022 01:05:03 PM +0000
6B6D41EB529DB021F57A81B33FDFD65D296485DA_1647436729,03/16/2022 01:18:49 PM +0000,Crash Service,"(30.236349,-97.822619)",30.236349,-97.822619,4900-5033 S Mopac Expy Svrd Nb,ARCHIVED,03/16/2022 01:40:05 PM +0000
E17568738FBEFFB1AD309EF83E7C34E438336425_1647438772,03/16/2022 01:52:52 PM +0000,Crash Urgent,"(30.172597,-97.79957)",30.172597,-97.79957,600-612 W Slaughter Ln,ARCHIVED,03/16/2022 03:20:05 PM +0000
73E4409E052D5B11A0FC684DD0B0E87A0C94F988_1647439376,03/16/2022 02:02:56 PM +0000,Crash Urgent,"(30.403779,-97.853978)",30.403779,-97.853978,N Fm 620 Rd & Fm 2222 Rd,ARCHIVED,03/16/2022 02:40:04 PM +0000
C163BCD1CF90C984E9EDA4DBA311BCA369A7D1A1_1647434564,03/16/2022 12:42:44 PM +0000,COLLISN/ LVNG SCN,"(30.163211,-97.725817)",30.163211,-97.725817,7101 E WILLIAM CANNON DR,ARCHIVED,03/16/2022 02:15:02 PM +0000
D5FCF8658503592FD19A3CEBD753CD5684DA5D9B_1647441625,03/16/2022 02:40:25 PM +0000,Crash Service,"(30.112679,-97.792115)",30.112679,-97.792115,301-1311 Fm 1327 Rd,ARCHIVED,03/16/2022 04:00:04 PM +0000
58A2AF869FDA42032912254F13E954E3756303FD_1647444454,03/16/2022 03:27:34 PM +0000,Crash Urgent,"(30.197108,-97.787848)",30.197108,-97.787848,W William Cannon Dr & S 1st St,ARCHIVED,03/16/2022 03:45:04 PM +0000
F267B8E5A7E8B7E956D2278FCC345757478B3703_1647431923,03/16/2022 11:58:43 AM +0000,Crash Urgent,"(30.211186,-97.752203)",30.211186,-97.752203,4411 Meinardus Dr,ARCHIVED,03/16/2022 08:10:03 PM +0000
8D62C4400092573EFA143A5159280E6A68AF5274_1647449386,03/16/2022 04:49:46 PM +0000,COLLISION,"(30.125423,-97.712421)",30.125423,-97.712421,9495 Fm 1625 Rd,ARCHIVED,03/16/2022 08:05:03 PM +0000
26E3DE7668EB5A544AC71628C27A124C14C01688_1647453864,03/16/2022 06:04:24 PM +0000,Crash Urgent,"(30.385854,-97.743451)",30.385854,-97.743451,9400 Research Blvd Sb,ARCHIVED,03/16/2022 07:40:04 PM +0000
B7BEA17843CD602B228FEF963983E3D18C884341_1647451020,03/16/2022 05:17:00 PM +0000,Crash Urgent,"(30.248289,-97.751427)",30.248289,-97.751427,Eva St & W Monroe St,ARCHIVED,03/16/2022 07:05:04 PM +0000
E6477EA575D0D5B1239E1E482793FB1BBF19CC19_1647457337,03/16/2022 07:02:17 PM +0000,Crash Urgent,"(30.35256,-97.615897)",30.35256,-97.615897,Farmhaven Rd & Harris Branch Pkwy,ARCHIVED,03/16/2022 07:35:03 PM +0000
D724888FAC8EBAAFB4E29572CC8A420C3726FB34_1647457534,03/16/2022 07:05:34 PM +0000,Crash Urgent,"(30.381892,-97.686396)",30.381892,-97.686396,11220 N Lamar Blvd,ARCHIVED,03/16/2022 08:55:03 PM +0000
09F8DF3C750BF6D2D367D1934CF0488F4576DBCD_1647456799,03/16/2022 06:53:19 PM +0000,Crash Urgent,"(30.475315,-97.81518)",30.475315,-97.81518,2601-2637 S Lakeline Blvd,ARCHIVED,03/16/2022 07:15:03 PM +0000
AA4D91CE2E5A36BB7D4BFC5C70DE0C6B781C3D1F_1647457493,03/16/2022 07:04:53 PM +0000,COLLISION,"(30.511168,-97.911749)",30.511168,-97.911749,23770-23781 Nameless Rd,ARCHIVED,03/16/2022 07:15:03 PM +0000
C1D262A03495880AB003DDE6D06A10E9E84013F5_1647456066,03/16/2022 06:41:06 PM +0000,COLLISN/ LVNG SCN,"(30.440208,-97.669623)",30.440208,-97.669623,1600-blk W Wells Branch Pkwy,ARCHIVED,03/16/2022 07:15:03 PM +0000
EC10DB9185C9C58A004FA683DD21AFCD16CAD418_1647454697,03/16/2022 06:18:17 PM +0000,COLLISION/PRIVATE PROPERTY,"(30.493803,-97.58779)",30.493803,-97.58779,4674 Priem Ln,ARCHIVED,03/16/2022 07:20:03 PM +0000
3433C310742F1C73C2CD2622BFC3CFB7C6D25350_1647458713,03/16/2022 07:25:13 PM +0000,Crash Urgent,"(30.208782,-97.782324)",30.208782,-97.782324,709 W STASSNEY LN,ARCHIVED,03/16/2022 08:35:04 PM +0000
D153F27E3301C925898E63BFBF9AC067701D5FE0_1647457449,03/16/2022 07:04:09 PM +0000,COLLISION,"(30.511144,-97.911684)",30.511144,-97.911684,Nameless Rd & Fm 1431 Rd,ARCHIVED,03/16/2022 07:55:03 PM +0000
E3A2C467C517285946C072A9335995BD36B410F0_1647462121,03/16/2022 08:22:01 PM +0000,Crash Urgent,"(30.266921,-97.733731)",30.266921,-97.733731,700-725 N IH 35 SVRD NB,ARCHIVED,03/16/2022 08:40:04 PM +0000
F78E817B092418A38266ECD41F2E54516F47278E_1647459456,03/16/2022 07:37:36 PM +0000,COLLISN/ LVNG SCN,"(30.234496,-97.9111)",30.234496,-97.9111,W Us 290 Hwy & Circle Dr,ARCHIVED,03/16/2022 08:50:04 PM +0000
1AE6C5E0E0F345457C3ADB9A0EAD763BA11FDF44_1647460512,03/16/2022 07:55:12 PM +0000,COLLISION,"(30.499547,-97.580734)",30.499547,-97.580734,21125-21321 N Sh 130 Svrd Nb,ARCHIVED,03/16/2022 08:55:03 PM +0000
232D69EF19BC21657517C33A1E9B61902906ACE2_1647462631,03/16/2022 08:30:31 PM +0000,Crash Urgent,"(30.202493,-97.775528)",30.202493,-97.775528,S Congress Ave & Little Texas Ln,ARCHIVED,03/16/2022 09:00:03 PM +0000
4A6C39763AD109EB75CE31C1EBFD53A0E883EE68_1647458236,03/16/2022 07:17:16 PM +0000,Crash Service,"(30.271533,-97.763057)",30.271533,-97.763057,1400-1425 Reserve Rd,ARCHIVED,03/16/2022 09:10:03 PM +0000
F220B708923B41B9B9EE5F9CDBB561FBE9C1A20B_1647463255,03/16/2022 08:40:55 PM +0000,Crash Service,"(30.382178,-97.720413)",30.382178,-97.720413,2314 Rutland Dr,ARCHIVED,03/16/2022 09:40:04 PM +0000
0F4ACCAC41206A76CA221881817C62559CEE4F00_1647464359,03/16/2022 08:59:19 PM +0000,Crash Urgent,"(30.38265,-97.721702)",30.38265,-97.721702,2433 Rutland Dr,ARCHIVED,03/16/2022 09:40:04 PM +0000
57F65C30B490154C57284B8041B201206D440751_1647467510,03/16/2022 09:51:50 PM +0000,Crash Urgent,"(30.253047,-97.692942)",30.253047,-97.692942,Airport Blvd & Levander Loop,ARCHIVED,03/16/2022 10:20:04 PM +0000
E3CBBA8883FE746C6E35783C9404B4BC0C7EE9EB_1647468873,03/16/2022 10:14:33 PM +0000,Crash Urgent,"(30.402455,-97.854671)",30.402455,-97.854671,6808-7013 N Fm 620 Rd,ARCHIVED,03/16/2022 10:25:04 PM +0000
0DCEDD9FF2B9E09E7BF85EEEC8CA731A3D606372_1647469373,03/16/2022 10:22:53 PM +0000,COLLISION,"(30.265535,-97.737484)",30.265535,-97.737484,E 5th St & Red River St,ARCHIVED,03/16/2022 10:40:04 PM +0000
CE885C5D5C3E2E8547208CFEA233DA2532C6D071_1647466292,03/16/2022 09:31:32 PM +0000,Crash Urgent,"(30.212806,-97.753727)",30.212806,-97.753727,4300 S Ih 35 Sb,ARCHIVED,03/16/2022 10:30:04 PM +0000
F5E1D6091D337B419DF8AD02C6ADE48BEE8B1E7B_1647468185,03/16/2022 10:03:05 PM +0000,Crash Service,"(30.388763,-97.710429)",30.388763,-97.710429,Kramer Ln & Metric Blvd,ARCHIVED,03/16/2022 10:40:04 PM +0000
6AB9E3DD3A09945B25C4AB04A708C23B087FE7E6_1647469253,03/16/2022 10:20:53 PM +0000,Crash Urgent,"(30.438148,-97.758005)",30.438148,-97.758005,6800 MC NEIL DR,ARCHIVED,03/16/2022 11:15:04 PM +0000
DEFD225ED09903FC734751D6F9E1C07BE9D86A83_1647470941,03/16/2022 10:49:01 PM +0000,COLLISION,"(30.188222,-97.605395)",30.188222,-97.605395,4304 Burch Dr,ARCHIVED,03/16/2022 11:40:04 PM +0000
2E2F7B99FBABB51EC37D8F54B164F309B2A6FC36_1647469566,03/16/2022 10:26:06 PM +0000,Crash Service,"(30.267137,-97.77075)",30.267137,-97.77075,Barton Springs Rd & Stratford Dr,ARCHIVED,03/16/2022 11:30:03 PM +0000
1955BFD4523499C91E72D5C446D0D74CCCAA5275_1647474645,03/16/2022 11:50:45 PM +0000,Crash Urgent,"(30.234076,-97.740237)",30.234076,-97.740237,2117-2249 S Ih 35 Svrd Nb,ARCHIVED,03/17/2022 12:00:04 AM +0000
DC1E5E97B303462F6C9A009994F17FB83D9F7624_1647475061,03/16/2022 11:57:41 PM +0000,Crash Urgent,"(30.235725,-97.739583)",30.235725,-97.739583,2200-BLK S IH 35 SVRD NB,ARCHIVED,03/17/2022 01:10:03 AM +0000
8FE39CAEAC3A30F1F5D796C87C71D3A53D8E8BCE_1647470209,03/16/2022 10:36:49 PM +0000,Crash Service,"(30.384532,-97.68132)",30.384532,-97.68132,11700 Cherokee St,ARCHIVED,03/17/2022 12:00:04 AM +0000
00AF91033AEFE00A141CF9CFF3BFE5694379B03D_1647470219,03/16/2022 10:36:59 PM +0000,COLLISION,"(30.027509,-97.68876)",30.027509,-97.68876,10301-10349 N Us Hwy 183,ARCHIVED,03/17/2022 02:40:03 AM +0000
30B601F0CBE127B082649FE6FCD93FA86C798107_1647474831,03/16/2022 11:53:51 PM +0000,Crash Urgent,"(30.317688,-97.728423)",30.317688,-97.728423,5100-5199 Guadalupe St,ARCHIVED,03/17/2022 12:25:03 AM +0000
541F30BE722D676339223F392B3E9B48DF7DD529_1647460385,03/16/2022 07:53:05 PM +0000,Crash Urgent,"(30.394508,-97.653458)",30.394508,-97.653458,E Parmer Ln & Pearl Retreat Ln,ARCHIVED,03/17/2022 01:25:03 AM +0000
3D41B7FD29FC9B4AB18B63E1727B59B9EB5DF1E2_1647470129,03/16/2022 10:35:29 PM +0000,Crash Urgent,"(30.400695,-97.748892)",30.400695,-97.748892,W Braker Ln & Morado Cir,ARCHIVED,03/17/2022 12:20:05 AM +0000
DC543D2ABBB092D676B4E412354E0D2E0D7BF91B_1647471424,03/16/2022 10:57:04 PM +0000,Crash Urgent,"(30.210419,-97.72683)",30.210419,-97.72683,5212 BURLESON RD,ARCHIVED,03/17/2022 12:20:05 AM +0000
70A1FEB7907EB7F1D49939E991BE2FD1E3ED086A_1647473486,03/16/2022 11:31:26 PM +0000,COLLISION/PRIVATE PROPERTY,"(30.349017,-97.545848)",30.349017,-97.545848,11821 E US 290 HWY EB,ARCHIVED,03/17/2022 12:20:05 AM +0000
91D5E6728240DD7EDC866732C15A56A934CF0A97_1647473668,03/16/2022 11:34:28 PM +0000,Crash Urgent,"(30.274778,-97.731773)",30.274778,-97.731773,E 15th St & N Ih 35 Svrd Sb,ARCHIVED,03/17/2022 12:20:05 AM +0000
3C4840CF1E3A9541B48135F0467D4846DF6E2781_1647476057,03/17/2022 12:14:17 AM +0000,Crash Urgent,"(30.445943,-97.769867)",30.445943,-97.769867,8300 Cahill Dr,ARCHIVED,03/17/2022 01:20:04 AM +0000
8CE2F7CDC27D512A28746DB1E8895650F9355602_1647478953,03/17/2022 01:02:33 AM +0000,Crash Urgent,"(30.400532,-97.746295)",30.400532,-97.746295,4701-4813 W Braker Ln,ARCHIVED,03/17/2022 02:00:04 AM +0000
0D467C11C1F788A43266782AAC388B66B0F22551_1647479002,03/17/2022 01:03:22 AM +0000,Crash Urgent,"(30.36335,-97.696897)",30.36335,-97.696897,9414 N Lamar Blvd,ARCHIVED,03/17/2022 03:20:05 AM +0000
9304739C29A855AF7DDB1CFC420CB7CF57726E00_1647479605,03/17/2022 01:13:25 AM +0000,Crash Service,"(30.261578,-97.735644)",30.261578,-97.735644,107-123 N Ih 35 Svrd Nb,ARCHIVED,03/17/2022 03:25:04 AM +0000
70D81D74D75C6EB6E1ED091790AD82B9B5B8FEC0_1647481411,03/17/2022 01:43:31 AM +0000,COLLISION,"(30.286292,-98.064336)",30.286292,-98.064336,18706 HAMILTON POOL RD,ARCHIVED,03/17/2022 02:10:02 AM +0000
1205A6FDA6A91E671E94C3BDD4DFDA18A76CE36C_1647481748,03/17/2022 01:49:08 AM +0000,COLLISION,"(30.349292,-97.538573)",30.349292,-97.538573,12100-blk E US 290 HWY EB,ARCHIVED,03/17/2022 02:25:04 AM +0000
055550DAD2FD7BB5AEE434F17CA74CA072982AC1_1647481153,03/17/2022 01:39:13 AM +0000,Crash Service,"(30.329075,-97.696172)",30.329075,-97.696172,7200 Meador Ave,ARCHIVED,03/17/2022 02:30:04 AM +0000
9521E2BCC9C0DE945CCF68B52345097002B66BA5_1647483125,03/17/2022 02:12:05 AM +0000,Crash Urgent,"(30.267725,-97.734299)",30.267725,-97.734299,E 8th St & N Ih 35 Svrd Sb,ARCHIVED,03/17/2022 02:25:04 AM +0000
278BDAB57253765B3AB458A7D9295ABF2F42FFB6_1647485295,03/17/2022 02:48:15 AM +0000,Crash Service,"(30.231994,-97.791512)",30.231994,-97.791512,W Ben White Blvd Svrd Wb & Victory Dr,ARCHIVED,03/17/2022 03:40:04 AM +0000
76ABF9772D9EDFE74F787CD517B07B884C98EA8F_1647485233,03/17/2022 02:47:13 AM +0000,COLLISION,"(30.240541,-97.586053)",30.240541,-97.586053,14400-14409 Westall St,ARCHIVED,03/17/2022 04:50:03 AM +0000
B9ADD70531519C256186579D20BC7CEC509B4BD3_1647486690,03/17/2022 03:11:30 AM +0000,Crash Urgent,"(30.371343,-97.674901)",30.371343,-97.674901,1001 Collinwood West Dr,ARCHIVED,03/17/2022 03:20:05 AM +0000
5B6606E99564DDD8543C33789D2137EB151ACB60_1647486744,03/17/2022 03:12:24 AM +0000,COLLISION,"(30.338863,-97.554961)",30.338863,-97.554961,E Carrie Manor St & S San Marcos St,ARCHIVED,03/17/2022 04:05:04 AM +0000
4E09628DA925A6D474F1700841B7FDBA51D53090_1647488182,03/17/2022 03:36:22 AM +0000,Crash Urgent,"(30.274778,-97.731773)",30.274778,-97.731773,N Ih 35 Svrd Sb & E 15th St,ARCHIVED,03/17/2022 04:10:02 AM +0000
38165AF29AB1E2D307F60404EC6C2DB11E51C84E_1647488459,03/17/2022 03:40:59 AM +0000,Crash Service,"(30.274611,-97.730983)",30.274611,-97.730983,N Ih 35 Svrd Nb & E 15th St,ARCHIVED,03/17/2022 04:45:04 AM +0000
3EA77F23BA3301129B3FC06DAF1EE04ECD559293_1647490558,03/17/2022 04:15:58 AM +0000,Crash Urgent,"(30.146213,-97.79421)",30.146213,-97.79421,10730 S Ih 35 Svrd Sb,ARCHIVED,03/17/2022 05:25:03 AM +0000
CE992F0CFC154989B728650A32B4E4702E47C9AA_1647491972,03/17/2022 04:39:32 AM +0000,COLLISION WITH INJURY,"(30.252977,-97.602422)",30.252977,-97.602422,12400-13117 Fm 969 Rd,ARCHIVED,03/17/2022 05:25:03 AM +0000
BFAC6A4B8FAC8CC5337C3E58459324C560CFEA67_1647493579,03/17/2022 05:06:19 AM +0000,Crash Urgent,"(30.317671,-97.728435)",30.317671,-97.728435,W 51st St & Guadalupe St,ARCHIVED,03/17/2022 05:45:03 AM +0000
B166110F8D4E8A62FDD04652081356ECA6409A84_1647491136,03/17/2022 04:25:36 AM +0000,COLLISION,"(30.45914,-97.616037)",30.45914,-97.616037,E Pflugerville Pkwy & Mammoth Cave Blvd,ARCHIVED,03/17/2022 04:35:04 AM +0000
560435953B9808841DF0571AC6680B33A1067449_1647500874,03/17/2022 07:07:54 AM +0000,Crash Urgent,"(30.262395,-97.741076)",30.262395,-97.741076,Trinity St & E Cesar Chavez St,ARCHIVED,03/17/2022 09:55:03 AM +0000
891B52A004F9FE7E730763DCCAE9683A4EFD4754_1647503448,03/17/2022 07:50:48 AM +0000,COLLISION,"(30.480234,-97.556583)",30.480234,-97.556583,20809 Sand Lark Ln,ARCHIVED,03/17/2022 09:10:03 AM +0000
F5B2CF7F714E8990F6224B8906CCD1CE96FC0A0E_1647496952,03/17/2022 06:02:32 AM +0000,Crash Urgent,"(30.236704,-97.748804)",30.236704,-97.748804,E Oltorf St & East Side Dr,ARCHIVED,03/17/2022 08:10:03 AM +0000
584ECC77DAA8F08488FD96DA8F4DBF91E2378EFF_1647511361,03/17/2022 10:02:41 AM +0000,Crash Urgent,"(30.291985,-97.741154)",30.291985,-97.741154,Guadalupe St & W 27th St,ARCHIVED,03/17/2022 10:35:03 AM +0000
06DE2A876205786DD972A5CD962AA1EC8F0EC7FE_1647514815,03/17/2022 11:00:15 AM +0000,Crash Urgent,"(30.392347,-97.725626)",30.392347,-97.725626,W Braker Ln & Burnet Rd,ARCHIVED,03/17/2022 11:20:03 AM +0000
A5C7D200F6BA63039603B90217304A4F37392DBF_1647516085,03/17/2022 11:21:25 AM +0000,Crash Urgent,"(30.202424,-97.639579)",30.202424,-97.639579,E Sh 71 Svrd Eb & S Fm 973 Rd,ARCHIVED,03/17/2022 11:50:04 AM +0000
F9ACA1E856D5E255C5BE2638827DD7CF87A08B1D_1647520992,03/17/2022 12:43:12 PM +0000,Crash Urgent,"(30.172456,-97.799554)",30.172456,-97.799554,S 1st St & W Slaughter Ln,ARCHIVED,03/17/2022 02:20:04 PM +0000
BE342C26551878B839603204C5FD626F436937A8_1647515311,03/17/2022 11:08:31 AM +0000,Crash Urgent,"(30.407827,-97.67823)",30.407827,-97.67823,1100 W Parmer Ln,ARCHIVED,03/17/2022 01:05:03 PM +0000
BDC4507C99776067623F8CAB774CC5C1B9E6FC47_1647523489,03/17/2022 01:24:49 PM +0000,Crash Urgent,"(30.362208,-97.744362)",30.362208,-97.744362,7900 N Mopac Expy Sb,ARCHIVED,03/17/2022 01:40:03 PM +0000
C18599781823E7340AFF1F2B4D728F0FEBDEC4A6_1647518437,03/17/2022 12:00:37 PM +0000,Crash Service,"(30.248894,-97.69055)",30.248894,-97.69055,0 Ed Bluestein Sb To Levand Ramp,ARCHIVED,03/17/2022 01:55:02 PM +0000
1373EA12BAAA638B59CA93994D65CC541259C1BB_1647526856,03/17/2022 02:20:56 PM +0000,Crash Urgent,"(30.477773,-97.765246)",30.477773,-97.765246,0 W PARMER LN,ARCHIVED,03/17/2022 03:25:03 PM +0000
E1687F7478020253F747B6F9BAF48D571471B18C_1647525527,03/17/2022 01:58:47 PM +0000,Crash Urgent,"(30.364583,-97.743457)",30.364583,-97.743457,8100 N MOPAC EXPY SB,ARCHIVED,03/17/2022 03:00:04 PM +0000
B8498461241FA56517A1D18BF8BC626C97D3EA17_1647522001,03/17/2022 01:00:01 PM +0000,Crash Service,"(30.257144,-97.746875)",30.257144,-97.746875,E RIVERSIDE DR & S CONGRESS AVE,ARCHIVED,03/17/2022 03:15:02 PM +0000
ECD801D28D0A74E2CFCE2BFC97DF37B2543E7BA1_1647530522,03/17/2022 03:22:02 PM +0000,Crash Urgent,"(30.407307,-97.675406)",30.407307,-97.675406,Parmer Eb To Ih 35 Svrd Sb & N Ih 35 Svrd Sb,ARCHIVED,03/17/2022 03:55:03 PM +0000
